app_id,title,description,tags,price_final,date_release,rating,positive_ratio,user_reviews
1812820,Bitburner,"Bitburner is a programming-based incremental game. Write scripts in JavaScript to automate gameplay, learn skills, play minigames, solve puzzles, and more in this cyberpunk text-based incremental RPG.","[""Programming"", ""Idler"", ""Automation"", ""Text-Based"", ""Free to Play"", ""Cyberpunk"", ""Dystopian"", ""Hacking"", ""Simulation"", ""Singleplayer"", ""Puzzle"", ""RPG"", ""Strategy"", ""Sandbox"", ""Strategy RPG"", ""Education"", ""Character Customization"", ""Psychological Horror""]",0.0,2021-12-10,Overwhelmingly Positive,95,4766
300550,Shadowrun: Dragonfall - Director's Cut,"Harebrained Schemes' biggest Shadowrun game to date, and the definitive Shadowrun RPG experience available on PC. Now a standalone title with tons of new content & improvements!","[""RPG"", ""Cyberpunk"", ""Turn-Based"", ""Isometric"", ""Story Rich"", ""Strategy"", ""Sci-fi"", ""Tactical"", ""Singleplayer"", ""CRPG"", ""Indie"", ""Turn-Based Tactics"", ""Adventure"", ""Fantasy"", ""Atmospheric"", ""Turn-Based Strategy"", ""Kickstarter"", ""Moddable"", ""Female Protagonist"", ""Touch-Friendly""]",14.99,2014-09-18,Very Positive,89,4752
1428310,The Test: Final Revelation,The third chapter in The Test Trilogy. Answer a series of in-depth questions to reveal hidden truths about yourself and unlock secrets to discover who you really are as a person. The Final Revelation is upon us... but are you sure you TRULY want the answers you seek?,"[""Simulation"", ""Choose Your Own Adventure"", ""Choices Matter"", ""Multiple Endings"", ""Visual Novel"", ""Horror"", ""Psychological Horror"", ""Mystery"", ""Detective"", ""Immersive Sim"", ""Investigation"", ""Singleplayer"", ""Tabletop"", ""Anime"", ""RPG"", ""Interactive Fiction"", ""Psychological"", ""Survival Horror"", ""Life Sim"", ""Atmospheric""]",1.99,2020-10-12,Overwhelmingly Positive,98,4751
1097430,Book of Yog Idle RPG,"The Book of Yog is a 3D idle RPG game presented with a Cel-Shading art style. You can rally heroes, develop the kingdom and explore the secrets of a lost world. Dozens of heroes, hundreds of skills, thousands of loot for you to combine freely. Come to embark on a journey to build the strongest team!","[""Sexual Content"", ""Horror"", ""Idler"", ""Hack and Slash"", ""Loot"", ""Nudity"", ""Free to Play"", ""RPG"", ""Action RPG"", ""Dungeon Crawler"", ""Early Access"", ""Zombies"", ""Singleplayer"", ""Clicker"", ""Multiplayer"", ""Anime"", ""Action"", ""Simulation"", ""Strategy"", ""Casual""]",0.0,2022-07-29,Mixed,64,4741
1041320,Lords Mobile,Clash with global players in this epic real-time strategy game!,"[""Free to Play"", ""Strategy"", ""Massively Multiplayer"", ""Gore"", ""Anime"", ""War"", ""RPG"", ""Multiplayer"", ""LGBTQ+"", ""NSFW"", ""Memes"", ""Illuminati"", ""RTS"", ""Casual"", ""Family Friendly"", ""MMORPG"", ""Mature"", ""Female Protagonist"", ""Dating Sim"", ""World War II""]",0.0,2019-06-02,Mixed,68,4740
1866180,Hooked on You: A Dead by Daylight Dating Sim™,"Welcome to Murderer’s Island. Your companions: four dead-sexy Killers who, underneath their murderous exteriors, just want a little romance. Flirt your way into their hearts, uncovering dark twists along the way. Will you find true love, forge friendships… or get hacked to death?","[""Psychological Horror"", ""Dating Sim"", ""Visual Novel"", ""Choose Your Own Adventure"", ""Romance"", ""2D"", ""Text-Based"", ""Anime"", ""Comedy"", ""Choices Matter"", ""Funny"", ""LGBTQ+"", ""Memes"", ""Casual"", ""Singleplayer"", ""Colorful"", ""Mature"", ""Story Rich"", ""Cult Classic"", ""Horror""]",9.99,2022-08-03,Very Positive,90,4740
225600,Blade Symphony,"Prove you are the world's greatest swordsman! Engage in tactical 1 vs. 1 sword fighting, 2 vs. 2, or sandbox FFA, or capture Control Points in a tactical slash-em-up.","[""Action"", ""Fighting"", ""Indie"", ""Multiplayer"", ""Swordplay"", ""Competitive"", ""Third Person"", ""Hack and Slash"", ""Ninja"", ""Parkour"", ""Sci-fi"", ""PvP"", ""Strategy"", ""Early Access"", ""Tactical"", ""Kickstarter"", ""Fantasy"", ""Great Soundtrack"", ""Adventure"", ""Free to Play""]",0.0,2014-05-07,Mixed,65,4738
1655140,Alpaca Stacka,A 3D adventure platformer where you play as a kind alpaca dedicated to helping their animal friends.,"[""Indie"", ""Exploration"", ""3D Platformer"", ""Collectathon"", ""Cute"", ""Creature Collector"", ""Walking Simulator"", ""Open World"", ""Relaxing"", ""Casual"", ""Funny"", ""Third Person"", ""Family Friendly"", ""Colorful"", ""Nature"", ""Adventure"", ""Comedy"", ""Free to Play"", ""Singleplayer"", ""Short""]",0.0,2021-07-29,Overwhelmingly Positive,97,4737
269770,Secrets of Grindea,"A fantasy Action RPG, playable by yourself or in co-op with up to three friends! Features an unrestricted skill system, fluid and challenging combat, and an engaging story. For additional value, there's also a fleshed out, challenging roguelike mode to truly put your ARPG skills to the test!","[""Early Access"", ""Action RPG"", ""Online Co-Op"", ""Pixel Graphics"", ""Character Customization"", ""Funny"", ""Roguelite"", ""Hack and Slash"", ""RPG"", ""Roguelike"", ""JRPG"", ""2D"", ""Story Rich"", ""Top-Down"", ""Cute"", ""Fantasy"", ""Action"", ""Anime"", ""Colorful"", ""Combat""]",14.99,2015-07-13,Very Positive,90,4727
1416420,Expansion - Europa Universalis IV: Leviathan,,"[""Alternate History"", ""Grand Strategy"", ""RTS"", ""Education"", ""Historical"", ""Sandbox"", ""Diplomacy"", ""Economy"", ""Political"", ""Management"", ""Moddable"", ""Nonlinear"", ""Resource Management"", ""Singleplayer"", ""Multiplayer"", ""Open World"", ""Co-op"", ""Real-Time with Pause"", ""Replay Value"", ""Early Access""]",19.99,2021-04-27,Overwhelmingly Negative,10,4723
1477590,EZ2ON REBOOT : R,EZ2ON REBOOT : R – The latest entry in the beloved rhythm-action franchise is now released on Steam! Revisit the huge collection of classics with remastered audiovisual. Catch up with the freshest new songs and experiences.,"[""Rhythm"", ""Action"", ""Casual"", ""Music"", ""Sports"", ""Soundtrack"", ""Singleplayer"", ""Early Access"", ""Difficult"", ""Anime"", ""Competitive"", ""Arcade"", ""Cute"", ""Electronic Music"", ""Modern"", ""Colorful"", ""Music-Based Procedural Generation"", ""Cartoon"", ""Sci-fi"", ""PvP""]",31.49,2022-04-14,Very Positive,89,4720
32500,STAR WARS™: The Force Unleashed™ II,"The Star Wars® Saga continues with Star Wars®: The Force Unleashed™ II, the highly anticipated sequel to the fastest-selling Star Wars game ever created.","[""Action"", ""Singleplayer"", ""Hack and Slash"", ""Third Person"", ""Sci-fi"", ""Adventure"", ""Controller"", ""Story Rich"", ""Fantasy"", ""Space"", ""RPG"", ""Difficult"", ""Atmospheric"", ""Action RPG""]",19.99,2010-10-26,Mixed,63,4720
352400,LEGO® Jurassic World,"Following the epic storylines of Jurassic Park, The Lost World: Jurassic Park and Jurassic Park III, as well as the highly anticipated Jurassic World, LEGO Jurassic World™ is the first videogame where players will be able to relive and experience all four Jurassic films.","[""LEGO"", ""Dinosaurs"", ""Adventure"", ""Open World"", ""Action"", ""Multiplayer"", ""Co-op"", ""Funny"", ""Comedy"", ""Singleplayer"", ""Family Friendly"", ""Local Co-Op"", ""Puzzle"", ""Movie"", ""Third Person"", ""Historical"", ""Building"", ""Controller"", ""Simulation"", ""Atmospheric""]",19.99,2015-06-11,Very Positive,90,4717
1159660,Moe Era,"Welcome to Moe Era, the era of cute things! It has everything but a hero to help four adorable girls. You're the one they're waiting for!","[""Free to Play"", ""Visual Novel"", ""Anime"", ""Sexual Content"", ""Psychological Horror"", ""Dating Sim"", ""Nudity"", ""Cute"", ""Indie"", ""Casual"", ""Romance"", ""Singleplayer"", ""Choices Matter"", ""2D"", ""Multiple Endings"", ""Story Rich"", ""First-Person"", ""Atmospheric"", ""Memes"", ""Replay Value""]",0.0,2020-02-04,Very Positive,88,4709
250620,Among the Sleep - Enhanced Edition,Among the Sleep: Enhanced Edition is a new and improved version of the award winning first person horror adventure. In the game you play as a small child trapped in a weird nightmare where you go looking for your mom.,"[""Horror"", ""Indie"", ""Adventure"", ""Atmospheric"", ""First-Person"", ""Singleplayer"", ""Walking Simulator"", ""Survival Horror"", ""Dark"", ""Action"", ""Puzzle"", ""Short"", ""Psychological Horror"", ""Exploration"", ""Story Rich"", ""Cute"", ""Survival"", ""Stealth"", ""VR"", ""Simulation""]",16.99,2014-05-29,Very Positive,88,4709
654880,Dream Daddy: A Dad Dating Simulator,"Dream Daddy: A Dad Dating Simulator is a game where you play as a Dad and your goal is to meet and romance other hot Dads. Are you ready? Hi ready, I'm Dad.","[""Dating Sim"", ""LGBTQ+"", ""Romance"", ""Sexual Content"", ""Simulation"", ""Visual Novel"", ""Character Customization"", ""Indie"", ""Memes"", ""Casual"", ""Funny"", ""Choices Matter"", ""Cute"", ""Singleplayer"", ""Story Rich"", ""Mature"", ""Nudity"", ""NSFW"", ""Multiple Endings"", ""Comedy""]",14.99,2017-07-20,Very Positive,91,4701
946050,Soda Dungeon 2,"Everyone’s favorite laid-back dungeon crawler returns in Soda Dungeon 2. Featuring a new adventure, a whole town to upgrade, crafting, new classes, alternate dimensions, and more! It’s everything you loved about the original plus all the stuff you’ve been asking for.","[""Free to Play"", ""RPG"", ""Idler"", ""Casual"", ""Pixel Graphics"", ""Dungeon Crawler"", ""Indie"", ""2D"", ""Turn-Based"", ""Strategy RPG"", ""Turn-Based Combat"", ""Fantasy"", ""Simulation"", ""Comedy"", ""Clicker"", ""Singleplayer"", ""Adventure"", ""Medieval"", ""Action"", ""Strategy""]",0.0,2020-07-09,Very Positive,94,4684
1359980,POSTAL: Brain Damaged,"POSTAL: Brain Damaged is a new, action-oriented take on the Running With Scissors’ cult game series with throwback graphics, and fast-paced, modern gameplay. Take a wild roller coaster ride through the twisted wonderland encased in the POSTAL DUDE’S messed-up mind.","[""Funny"", ""Comedy"", ""Memes"", ""FPS"", ""Action"", ""Shooter"", ""Gore"", ""Soundtrack"", ""Fast-Paced"", ""First-Person"", ""Violent"", ""Retro"", ""Horror"", ""1990's"", ""Old School"", ""Psychedelic"", ""Stylized"", ""Singleplayer"", ""Arcade"", ""Atmospheric""]",19.99,2022-06-09,Overwhelmingly Positive,96,4683
259680,Tales of Maj'Eyal,"Tales of Maj’Eyal is a roguelike RPG, featuring tactical turn-based combat and advanced character building. Play as one of many unique races and classes in the lore-filled world of Eyal, exploring random dungeons, facing challenging battles, and developing characters with your own tailored mix of abilities and powers.","[""Traditional Roguelike"", ""Roguelike"", ""Dungeon Crawler"", ""Perma Death"", ""Turn-Based"", ""Difficult"", ""RPG"", ""Procedural Generation"", ""2D"", ""Top-Down"", ""Fantasy"", ""Open World"", ""Tactical"", ""Loot"", ""Moddable"", ""Adventure"", ""Singleplayer"", ""Indie"", ""Replay Value"", ""Character Customization""]",6.99,2016-02-23,Overwhelmingly Positive,95,4674
860950,Mark of the Ninja: Remastered,"In Mark of the Ninja, you'll know what it is to truly be a ninja. You must be silent, agile and clever to outwit your opponents in a world of gorgeous scenery and flowing animation.","[""Stealth"", ""Ninja"", ""Action"", ""2D"", ""Indie"", ""Platformer"", ""Violent"", ""Side Scroller"", ""Gore"", ""Singleplayer"", ""Assassin"", ""Atmospheric"", ""Remake"", ""Adventure"", ""Puzzle"", ""Story Rich""]",7.99,2018-10-09,Overwhelmingly Positive,96,4672
263760,Turbo Dismount™,Turbo Dismount is a kinetic tragedy about Mr. Dismount and the cars who love him. It is the official sequel to the wildly popular and immensely successful personal impact simulator - Stair Dismount.,"[""Funny"", ""Simulation"", ""Physics"", ""Destruction"", ""Singleplayer"", ""Automobile Sim"", ""Action"", ""Indie"", ""Sandbox"", ""Comedy"", ""Driving"", ""Casual"", ""Great Soundtrack"", ""Racing"", ""First-Person"", ""Adventure"", ""Family Friendly"", ""Third Person"", ""Moddable"", ""Strategy""]",9.99,2014-05-21,Very Positive,93,4667
104200,BEEP,"A combination of platforming with a gravity gun, BEEP is an amazing physics-platformer. Despite its friendly art style, this is a hardcore platformer in the truest sense.","[""Indie"", ""Platformer"", ""Adventure"", ""2D"", ""Singleplayer"", ""Physics"", ""Puzzle"", ""Action"", ""Robots"", ""Casual"", ""Strategy"", ""Great Soundtrack"", ""Difficult"", ""Shoot 'Em Up"", ""Shooter"", ""Sci-fi"", ""Family Friendly"", ""Arcade"", ""Funny"", ""Atmospheric""]",0.0,2011-05-06,Very Positive,84,4663
2620,Call of Duty®,Call of Duty® delivers the gritty realism and cinematic intensity of World War II's epic battlefield moments like never before - through the eyes of citizen soldiers and unsung heroes from an alliance of countries who together helped shape the course of modern history.,"[""FPS"", ""World War II"", ""Action"", ""Classic"", ""Multiplayer"", ""Singleplayer"", ""Shooter"", ""War"", ""Military"", ""First-Person"", ""Historical"", ""Atmospheric"", ""Linear"", ""America"", ""Story Rich"", ""Realistic"", ""Co-op"", ""Difficult"", ""Old School"", ""Nostalgia""]",9.99,2006-10-13,Very Positive,94,4662
247000,Talisman: Digital Edition,"The officially licensed multiplayer version of the classic fantasy adventure board game, Talisman. On your travels, you will need strength, courage and some good dice rolls to survive the dangers you face and beat your opponents to the centre of the board!","[""Board Game"", ""Tabletop"", ""Strategy"", ""Multiplayer"", ""RPG"", ""Indie"", ""Turn-Based"", ""Fantasy"", ""Card Game"", ""Local Multiplayer"", ""Games Workshop"", ""Singleplayer"", ""Adventure"", ""Turn-Based Strategy"", ""Local Co-Op"", ""Casual"", ""Touch-Friendly"", ""PvP"", ""2.5D"", ""Grid-Based Movement""]",6.99,2014-02-25,Very Positive,81,4661
761620,Beholder 2,"You are an intern at the central ministry of a totalitarian state with your whole career ahead of you. Work your way up the ladder by scheming against employees, spying on your boss, and completing paperwork. Or do you turn against the state and expose corruption. The choice is still yours to make!","[""Strategy"", ""Dystopian"", ""Choices Matter"", ""Simulation"", ""Political Sim"", ""Story Rich"", ""Singleplayer"", ""Political"", ""Atmospheric"", ""Multiple Endings"", ""Dark"", ""Politics"", ""Addictive"", ""Point & Click"", ""2D"", ""Lore-Rich"", ""Adventure"", ""Indie"", ""Psychological Horror"", ""Violent""]",14.99,2018-12-04,Very Positive,88,4660
47790,Medal of Honor™,This is a new war. There is a new warrior. He is Tier 1.,"[""FPS"", ""Action"", ""Shooter"", ""Multiplayer"", ""Military"", ""Singleplayer"", ""First-Person"", ""War"", ""Modern"", ""Co-op"", ""Realistic"", ""America"", ""Linear"", ""Controller"", ""Mature"", ""Stealth"", ""Open World"", ""Atmospheric"", ""Story Rich"", ""VR""]",19.99,2010-10-12,Very Positive,80,4656
998930,Seek Girl,"This is a ""collection game"" which unlocks ""collection"" girls by tapping cute little people who jump out of the hole. The unlocked girl will be sealed in a bottle and you can meet her again at any time. Every beautiful girl has her own unique movements and voice to make!","[""Sexual Content"", ""Nudity"", ""Mature"", ""Anime"", ""Casual"", ""Hentai"", ""Indie"", ""FPS"", ""Action"", ""Singleplayer"", ""NSFW"", ""Visual Novel"", ""Female Protagonist"", ""Puzzle"", ""Cute"", ""Shooter"", ""Great Soundtrack"", ""2D"", ""Funny"", ""Relaxing""]",0.0,2019-03-14,Mostly Positive,79,4653
1525700,Tavern Master,"Tavern Master is all about managing your medieval tavern. You start with a very small room, couple of benches and tables and build your way up to a huge successful tavern with a kitchen, rooms for guests, group of loyal staff and much more!","[""Management"", ""Simulation"", ""Building"", ""Medieval"", ""Strategy"", ""Resource Management"", ""Indie"", ""City Builder"", ""Top-Down"", ""Time Management"", ""Relaxing"", ""Atmospheric"", ""Stylized"", ""Crafting"", ""Singleplayer"", ""Historical"", ""3D"", ""Adventure"", ""Dungeons & Dragons"", ""Casual""]",14.99,2021-11-16,Very Positive,92,4652
